,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
1990-09-08,,,1.6000,10.4900,8.2500,14.8600,1018.1000,87.3500,2.8800,119.0000,1.4998
1990-09-09,,,0.0000,10.7400,7.7800,15.4200,1024.9000,75.5350,2.2100,151.0000,1.9104
1990-09-10,,,8.3000,10.2600,5.2600,12.8600,1022.5000,86.8550,2.5100,83.0000,1.0376
1990-09-11,,,0.9000,11.1200,8.0700,13.2100,1021.4000,87.6500,2.3200,89.0000,1.1391
1990-09-12,,,0.0000,10.4900,7.6800,16.6800,1024.8000,75.8500,1.4200,159.0000,1.9981
1990-09-13,,,0.0000,11.5100,4.3500,18.3900,1023.7000,74.3850,1.0700,170.0000,2.1961
1990-09-14,,,0.0000,11.3600,4.7800,20.0100,1023.8000,77.6650,0.8800,197.0000,2.5348
1990-09-15,,,0.0000,11.2300,4.5800,18.3100,1023.6000,75.1850,1.4900,171.0000,2.1930
1990-09-16,,,0.0000,9.2500,6.0300,15.9000,1024.2001,69.7150,1.6200,173.0000,2.1010
1990-09-17,,,1.5000,11.5300,0.8800,18.4000,1018.0000,74.3250,1.8400,188.0000,2.4357
1990-09-18,,,1.3000,10.1300,8.2100,14.6200,1019.9000,75.6350,3.7300,146.0000,1.8207
1990-09-19,,,0.0000,15.4000,7.1300,20.6400,1013.3000,63.4700,3.1700,160.0000,2.2785
1990-09-20,,,0.0000,11.9700,7.6000,16.9600,1011.1000,66.2250,3.0200,136.0000,1.7872
1990-09-21,,,6.5000,8.5600,7.0100,14.9000,1002.6000,81.0750,4.8300,82.0000,0.9861
1990-09-22,,,21.6000,11.5800,4.4100,16.7000,1004.2000,93.9059,3.5800,59.0000,0.7699
1990-09-23,,,2.6000,13.6100,9.4700,18.2100,1006.6000,83.7200,2.2800,113.0000,1.5486
1990-09-24,,,0.0000,8.1400,4.9400,13.0000,1008.7000,77.4250,3.9900,133.0000,1.5754
1990-09-25,,,0.0000,9.5100,2.4900,15.0100,1013.5000,76.2800,3.8700,119.0000,1.4629
1990-09-26,,,0.0000,9.6900,3.2300,14.3800,1021.2000,78.4750,1.0400,100.0000,1.2313
1990-09-27,,,0.0000,7.8400,4.1200,13.5700,1026.3000,81.1000,1.4100,121.0000,1.4087
1990-09-28,,,0.0000,7.5600,1.4000,14.9200,1028.0000,76.5250,1.0600,168.0000,1.9378
1990-09-29,,,0.0000,10.3000,2.6400,19.3100,1020.3000,76.4300,1.3500,160.0000,2.0043
1990-09-30,,,1.9000,14.4100,7.0500,20.3200,1012.2000,89.2100,2.0400,104.0000,1.4490
1990-10-01,,,23.4000,15.7200,14.1700,19.1900,1013.1000,88.8950,3.1500,68.0000,0.9752
1990-10-02,,,0.0000,9.2300,7.2900,14.0200,1021.8000,91.3650,1.3200,105.0000,1.2758
1990-10-03,,,0.0000,11.2900,5.9000,15.9900,1015.7000,91.1250,1.6700,126.0000,1.6239
1990-10-04,,,3.3000,9.5200,8.4200,14.2100,1016.9000,92.3200,2.1500,48.0000,0.5893
1990-10-05,,,0.0000,7.5900,3.7800,14.0600,1026.3000,79.5050,1.5200,134.0000,1.5483
1990-10-06,,,0.0000,11.9700,5.6200,18.0800,1016.3000,77.4750,2.5400,119.0000,1.5604
1990-10-07,,,4.7000,11.9500,8.2400,16.1800,1008.8000,81.1000,1.6000,83.0000,1.0912
1990-10-08,,,0.0000,6.1000,4.6500,10.7700,1021.4000,77.8050,2.6200,98.0000,1.0835
1990-10-09,,,0.0000,4.6100,-0.9100,12.3000,1027.5000,80.6400,1.0200,138.0000,1.4479
1990-10-10,,,0.0000,6.7400,-0.1800,16.3400,1024.9000,78.7450,0.6700,144.0000,1.6219
1990-10-11,,,0.0000,8.3200,1.9000,17.2200,1023.0000,84.6200,1.1300,137.0000,1.6205
1990-10-12,,,0.0000,11.6500,3.6600,21.1200,1021.3000,74.9400,2.7600,137.0000,1.7780
1990-10-13,,,0.0000,12.9700,7.7800,22.3100,1019.8000,79.7650,1.6200,119.0000,1.5975
1990-10-14,,,0.0000,13.2300,7.5800,21.8200,1022.6000,85.0800,0.9000,125.0000,1.6869
1990-10-15,,,0.0000,12.8600,6.4600,21.0300,1015.0000,79.9450,2.5300,122.0000,1.6366
1990-10-16,,,0.0000,12.9700,7.9600,19.7800,1016.4000,85.0000,1.1200,82.0000,1.1023
1990-10-17,,,0.0000,11.6500,8.4700,14.9300,1011.6000,93.1421,1.2500,54.0000,0.7037
1990-10-18,,,0.0000,12.2300,8.6300,17.0500,1011.8000,86.9850,1.1900,78.0000,1.0314
1990-10-19,,,0.0000,11.2400,9.0900,13.0000,1012.1000,89.0150,1.7300,72.0000,0.9281
1990-10-20,,,0.0000,11.0800,9.1500,13.5000,1013.8000,79.5600,2.5500,51.0000,0.6542
1990-10-21,,,0.0000,5.8900,3.0800,10.6100,1021.4000,67.3000,5.2500,76.0000,0.8346
1990-10-22,,,0.0000,4.9400,0.2900,9.3700,1025.6000,53.9700,4.2200,126.0000,1.3382
1990-10-23,,,0.0000,3.0700,-1.9200,12.7100,1018.1000,63.8800,2.9700,123.0000,1.2292
1990-10-24,,,0.0000,3.8000,-4.1600,12.0200,1016.4000,80.1350,0.7300,110.0000,1.1290
1990-10-25,,,0.0000,5.4500,-0.4900,13.2700,1013.2000,80.1750,1.7200,103.0000,1.1196
1990-10-26,,,1.2000,5.6200,1.8600,10.4800,1008.6000,87.6250,1.8200,82.0000,0.8984
1990-10-27,,,0.0000,5.6100,3.8500,9.2000,1010.0000,90.7300,1.8100,34.0000,0.3721
1990-10-28,,,8.5000,7.8500,1.8800,12.4700,1000.2000,79.4950,3.4800,75.0000,0.8843
1990-10-29,,,11.6000,7.2300,6.0300,9.3800,988.6000,84.4750,4.0100,50.0000,0.5820
1990-10-30,,,3.0000,5.4500,2.5600,8.9000,995.6000,80.2200,5.8000,82.0000,0.8995
1990-10-31,,,4.1000,7.6000,2.2700,8.8800,1002.8000,88.0300,3.3000,24.0000,0.2805
1990-11-01,,,1.3000,5.9000,4.5500,10.5300,1005.1000,85.2750,4.2600,59.0000,0.6535
1990-11-02,,,0.0000,6.0500,2.4000,8.9400,1004.6000,79.1250,3.3900,47.0000,0.5232
1990-11-03,,,1.0000,2.6600,-1.3900,4.9700,1005.8000,93.8556,1.5500,30.0000,0.2974
1990-11-04,,,2.7000,3.4400,2.5900,5.2300,1009.4000,84.7450,3.9700,48.0000,0.4883
1990-11-05,,,0.0000,1.6700,1.1700,3.7000,1017.9000,87.1350,2.3600,42.0000,0.3988
1990-11-06,,,0.0000,0.0900,-1.7800,4.0800,1029.0000,89.0400,0.8800,47.0000,0.4171
1990-11-07,,,0.0000,0.5000,-3.0400,1.8800,1031.9000,91.6700,0.9500,31.0000,0.2791
1990-11-08,,,0.0000,1.9000,-0.4500,4.2500,1029.2001,81.7500,1.3200,38.0000,0.3616
1990-11-09,,,0.0000,1.3300,-1.4500,7.8100,1027.2001,81.9600,1.9100,75.0000,0.6993
1990-11-10,,,0.0000,1.3800,-4.3600,2.4900,1024.6000,91.2350,1.1100,57.0000,0.5333
1990-11-11,,,6.7000,6.9000,2.1200,8.1500,1023.0000,93.5533,1.8100,20.0000,0.2266
1990-11-12,,,0.0000,5.8600,4.1200,8.6900,1027.2001,92.3100,1.3300,29.0000,0.3172
1990-11-13,,,0.0000,5.7800,2.9300,7.4300,1026.1000,89.7600,1.5400,46.0000,0.5021
1990-11-14,,,5.8000,7.6500,4.8400,8.4500,1018.1000,94.2588,2.2800,19.0000,0.2208
1990-11-15,,,2.8000,6.5500,5.5800,8.8000,1018.8000,90.5700,2.9000,30.0000,0.3369
1990-11-16,,,0.0000,7.1800,2.8300,8.5700,1026.9000,86.0350,2.7700,45.0000,0.5133
1990-11-17,,,3.9000,10.9800,7.5700,12.3800,1015.8000,80.9400,6.7600,26.0000,0.3323
1990-11-18,,,14.8000,7.6300,6.2600,11.0400,1010.7000,84.6450,7.8000,34.0000,0.3963
1990-11-19,,,6.3000,4.3700,3.6300,6.3100,1009.1000,86.7050,5.1300,22.0000,0.2312
1990-11-20,,,11.9000,6.6500,2.9700,9.8000,998.2000,94.0333,3.8200,24.0000,0.2731
1990-11-21,,,4.5000,3.8800,3.7300,9.7600,1006.9000,87.8700,3.1700,17.0000,0.1759
1990-11-22,,,9.3000,2.5300,2.0400,3.5600,1011.5000,91.2450,2.7300,17.0000,0.1672
1990-11-23,,,0.0000,1.0100,-0.1000,3.2900,1007.1000,90.6400,2.9800,25.0000,0.2329
1990-11-24,,,0.0000,-0.6000,-2.4900,3.3000,1004.3000,94.2714,1.7000,45.0000,0.3942
1990-11-25,,,0.0000,3.2400,-1.4700,5.0500,994.3000,81.6200,4.4400,18.0000,0.1834
1990-11-26,,,0.0000,1.8900,-0.8700,8.1200,1003.7000,85.8650,2.3600,56.0000,0.5404
1990-11-27,,,4.8000,2.2900,-3.9300,5.4800,1008.2000,83.5200,1.8500,31.0000,0.3028
1990-11-28,,,0.0000,1.4900,0.3100,3.0700,1014.7000,89.4950,2.4900,17.0000,0.1606
1990-11-29,,,2.8000,1.3700,0.8800,2.2200,1017.2000,89.9300,1.6300,18.0000,0.1690
1990-11-30,,,0.0000,-1.0800,-2.6100,1.7600,1018.1000,80.5750,2.6300,36.0000,0.3067
1990-12-01,,,0.0000,-4.0400,-5.7200,-2.1300,1030.7001,78.8050,1.7200,38.0000,0.2825
1990-12-02,,,0.0000,-1.0700,-4.6000,-0.4000,1032.1000,88.0750,2.0000,21.0000,0.1775
1990-12-03,,,0.0000,-1.1600,-1.4000,-0.2500,1029.7001,92.9684,1.2300,17.0000,0.1433
1990-12-04,,,6.6000,1.3300,-1.8200,2.1900,1023.7000,91.1600,3.6200,18.0000,0.1682
1990-12-05,,,0.0000,-0.1700,-1.5500,2.1700,1025.3000,78.9250,3.7300,31.0000,0.2729
1990-12-06,,,0.0000,-4.5000,-6.5900,0.1600,1032.7001,74.9500,1.3200,55.0000,0.3998
1990-12-07,,,0.0000,-6.9800,-10.3900,-3.7900,1022.9000,87.5350,1.2700,46.0000,0.2989
1990-12-08,,,0.0000,-6.7900,-9.1100,-4.0600,1008.8000,86.8850,2.0000,42.0000,0.2782
1990-12-09,,,0.0000,-0.3200,-8.1700,1.5800,1001.6000,79.8150,4.5200,22.0000,0.1952
1990-12-10,,,1.9000,-0.3000,-1.2200,2.1800,991.9000,90.3150,2.3400,16.0000,0.1429
1990-12-11,,,0.0000,-1.8200,-6.6100,1.3200,1006.6000,83.9950,1.5800,35.0000,0.2912
1990-12-12,,,5.2000,-0.2500,-2.0800,0.4200,1003.1000,87.5200,3.8100,16.0000,0.1423
1990-12-13,,,0.0000,-3.0700,-5.9300,0.9300,1011.8000,89.4050,2.3000,30.0000,0.2357
1990-12-14,,,1.0000,-1.3100,-6.8200,0.9800,1023.3000,88.6450,1.3900,18.0000,0.1514
1990-12-15,,,0.0000,-4.2500,-5.7900,-0.4500,1023.6000,86.5750,1.8200,23.0000,0.1701
1990-12-16,,,0.0000,-1.4900,-6.3500,-0.6700,1029.8000,85.3200,2.0200,19.0000,0.1580
1990-12-17,,,0.0000,-3.0000,-4.4200,-0.5900,1027.5000,81.3900,2.7900,34.0000,0.2653
1990-12-18,,,0.0000,-2.8900,-4.6000,-1.7400,1023.3000,86.9000,2.1200,24.0000,0.1887
1990-12-19,,,1.3000,-2.5000,-5.7800,-0.9800,1022.0000,86.7250,2.2100,21.0000,0.1681
1990-12-20,,,1.3000,-1.5400,-4.9400,-0.5900,1025.6000,84.4400,3.6000,21.0000,0.1747
1990-12-21,,,1.9000,0.8800,-2.0800,1.5500,1019.3000,87.5100,4.3500,15.0000,0.1381
1990-12-22,,,2.0000,1.9500,0.8800,3.1800,1024.8000,91.3550,2.0100,15.0000,0.1434
1990-12-23,,,0.0000,2.2400,0.6500,3.2900,1026.0000,95.2000,1.9300,16.0000,0.1545
1990-12-24,,,0.0000,0.1100,-0.4200,2.2600,1021.1000,94.0333,1.8900,24.0000,0.2141
1990-12-25,,,0.0000,-0.9300,-1.1600,0.3000,1017.9000,94.0571,2.3800,22.0000,0.1886
1990-12-26,,,5.8000,0.1800,-4.6300,1.9000,1011.8000,89.5150,3.3000,27.0000,0.2429
1990-12-27,,,3.0000,3.4000,-0.0700,5.4700,1007.0000,88.2450,4.6400,38.0000,0.3866
1990-12-28,,,1.1000,0.1300,-2.2600,4.8900,1020.3000,80.4550,3.2200,50.0000,0.4467
1990-12-29,,,1.3000,6.6400,-2.2800,9.6400,1014.4000,84.7250,3.9500,16.0000,0.1806
1990-12-30,,,12.4000,6.1400,4.8100,10.6700,1021.0000,88.9700,2.8500,17.0000,0.1882
1990-12-31,,,4.7000,4.9200,3.5500,6.2300,1022.9000,92.8000,3.0300,20.0000,0.2126
1991-01-01,,,1.3000,2.5500,1.8400,5.1100,1019.7000,88.8750,3.1600,28.0000,0.2744
1991-01-02,,,5.7000,4.6900,0.5700,6.2000,1015.1000,82.8650,4.3800,15.0000,0.1588
1991-01-03,,,0.0000,7.6300,5.0400,10.9600,1013.1000,83.2850,3.6900,23.0000,0.2678
1991-01-04,,,1.7000,4.4100,-0.0600,8.9400,1013.7000,83.9300,2.7500,32.0000,0.3359
1991-01-05,,,4.3000,3.0000,0.7600,5.4300,1018.0000,74.9100,3.3500,51.0000,0.5084
1991-01-06,,,3.4000,2.0400,0.8600,5.3800,1010.0000,82.4050,5.0000,42.0000,0.4061
1991-01-07,,,4.9000,5.0800,0.1500,7.3700,1007.8000,91.7316,3.2200,16.0000,0.1723
1991-01-08,,,0.0000,3.3300,-0.6800,9.1200,1014.9000,83.7000,2.8400,51.0000,0.5153
1991-01-09,,,0.0000,4.6500,-1.7300,8.4400,1014.4000,79.0500,3.0400,22.0000,0.2327
1991-01-10,,,1.3000,11.1200,2.7600,15.3000,1013.0000,62.7150,3.4300,46.0000,0.5909
1991-01-11,,,3.4000,6.9400,6.2100,11.7500,1017.7000,93.7700,2.0500,18.0000,0.2047
1991-01-12,,,2.9000,4.1200,3.1700,6.5100,1023.5000,88.9800,1.9300,19.0000,0.1964
1991-01-13,,,1.1000,1.4300,0.2700,2.7900,1028.8000,84.6350,2.4700,18.0000,0.1683
1991-01-14,,,0.0000,0.5300,-1.5300,2.7000,1031.4000,55.7600,5.7900,58.0000,0.5230
1991-01-15,,,0.0000,-0.4600,-2.2500,4.7700,1030.5000,29.2900,4.0500,73.0000,0.6331
1991-01-16,,,0.0000,-2.0400,-5.1900,2.1100,1030.2001,47.4550,2.7800,71.0000,0.5766
1991-01-17,,,0.0000,-5.4200,-8.5400,1.6600,1032.8000,69.3250,1.0600,66.0000,0.4595
1991-01-18,,,0.0000,-6.5200,-11.7000,0.9900,1035.9000,74.5750,0.8400,61.0000,0.4019
1991-01-19,,,0.0000,-6.0600,-11.0200,-2.7500,1033.6000,90.2850,0.8400,57.0000,0.3846
1991-01-20,,,0.0000,-0.5800,-7.1600,0.5900,1038.1000,88.9000,0.5300,26.0000,0.2234
1991-01-21,,,2.3000,0.1100,-0.9900,0.6200,1033.8000,91.3600,1.5500,19.0000,0.1683
1991-01-22,,,0.0000,-1.4800,-3.6000,1.3900,1035.8000,86.2150,1.6800,31.0000,0.2569
1991-01-23,,,0.0000,0.3100,-4.3700,1.2600,1038.1000,75.7250,1.0600,19.0000,0.1692
1991-01-24,,,0.0000,-1.5800,-3.7400,1.9400,1035.9000,78.6150,0.8800,37.0000,0.3054
1991-01-25,,,0.0000,-2.4100,-7.7700,-0.2500,1036.0000,87.3250,1.1700,35.0000,0.2788
1991-01-26,,,0.0000,-2.5200,-3.0200,-1.1200,1033.0000,86.9350,1.0700,26.0000,0.2065
1991-01-27,,,0.0000,-2.6300,-4.3900,-1.8800,1034.2001,82.4100,1.7300,20.0000,0.1580
1991-01-28,,,0.0000,-3.9700,-6.5300,-0.0300,1032.9000,74.4450,1.9100,52.0000,0.3872
1991-01-29,,,0.0000,-3.4300,-11.7800,-0.5300,1029.9000,83.3950,0.7200,33.0000,0.2523
1991-01-30,,,0.0000,-2.6800,-4.2100,1.0900,1027.6000,70.6000,1.9100,62.0000,0.4906
1991-01-31,,,0.0000,-7.3800,-10.5100,-0.7400,1029.2001,63.6300,2.1400,81.0000,0.5137
1991-02-01,,,0.0000,-9.1000,-14.2800,-2.1000,1030.1000,62.9450,1.6800,84.0000,0.4873
1991-02-02,,,0.0000,-9.0100,-14.7200,-2.4300,1031.3000,71.8750,1.1000,89.0000,0.5183
1991-02-03,,,0.0000,-5.3000,-13.7500,-1.0600,1031.0000,63.1100,1.5200,57.0000,0.3996
1991-02-04,,,0.0000,-5.0600,-9.7000,0.3200,1032.9000,60.3300,2.0600,88.0000,0.6231
1991-02-05,,,1.2000,-7.6900,-8.5800,-5.1400,1030.0000,77.3200,2.9400,38.0000,0.2371
1991-02-06,,,1.2000,-12.3200,-14.9700,-9.1900,1026.6000,71.7250,3.7500,78.0000,0.3802
1991-02-07,,,0.0000,-8.6700,-12.6900,-6.3500,1017.7000,84.0550,2.4800,66.0000,0.3951
1991-02-08,,,1.8000,-4.8700,-9.2900,-3.3600,1009.9000,83.0550,2.5600,42.0000,0.3047
1991-02-09,,,2.5000,-3.6300,-6.6900,-1.7100,1010.2000,89.0800,2.7200,57.0000,0.4374
1991-02-10,,,5.3000,-1.6200,-4.7200,4.3500,1008.8000,84.1800,3.3400,48.0000,0.4021
1991-02-11,,,0.0000,-7.1500,-8.9500,-2.0300,1018.2000,80.6550,2.5400,78.0000,0.5042
1991-02-12,,,0.0000,-5.9300,-13.7100,-0.3700,1016.0000,81.5550,1.1300,75.0000,0.5154
1991-02-13,,,2.2000,-4.7400,-7.6400,-2.9600,1017.7000,77.7450,2.4900,44.0000,0.3194
1991-02-14,,,1.3000,-5.3500,-5.9800,-4.2200,1019.5000,76.2900,3.8400,69.0000,0.4863
1991-02-15,,,6.0000,-3.4800,-9.0800,-1.1500,1012.6000,81.5200,3.8400,53.0000,0.4088
1991-02-16,,,1.8000,-1.2700,-3.2300,1.5400,997.8000,87.7600,5.0800,51.0000,0.4365
1991-02-17,,,0.0000,-5.4000,-8.8900,2.0700,1011.3000,81.8750,1.3400,106.0000,0.7494
1991-02-18,,,0.0000,-4.1700,-15.1300,1.0900,1016.8000,76.9850,0.8300,65.0000,0.4847
1991-02-19,,,0.0000,-0.7100,-2.6200,3.6700,1019.0000,79.7800,1.5700,72.0000,0.6224
1991-02-20,,,0.0000,-0.8200,-7.0600,7.1200,1016.1000,80.9750,0.8000,114.0000,0.9827
1991-02-21,,,0.0000,-2.5700,-6.6100,1.7400,1014.6000,88.3250,0.7400,93.0000,0.7455
1991-02-22,,,0.0000,-1.0200,-6.3500,6.1600,1021.3000,83.5350,1.3000,85.0000,0.7245
1991-02-23,,,0.0000,2.0900,-5.9600,6.3200,1029.8000,83.9700,1.6500,37.0000,0.3545
1991-02-24,,,0.0000,3.0000,-2.5400,12.2800,1030.5000,78.3700,1.0700,132.0000,1.3070
1991-02-25,,,0.0000,3.8700,-2.9800,13.3100,1026.0000,78.4800,1.1200,113.0000,1.1567
1991-02-26,,,0.0000,2.4100,-2.4600,11.2500,1024.8000,82.6900,1.0400,118.0000,1.1471
1991-02-27,,,0.0000,0.4100,-4.0100,7.5800,1020.2000,80.8700,2.5700,104.0000,0.9395
1991-02-28,,,0.0000,-0.3000,-3.2100,3.5600,1014.1000,74.5650,2.4900,84.0000,0.7404
1991-03-01,,,0.0000,0.4700,-4.6300,6.7400,1012.7000,77.7600,2.3200,102.0000,0.9277
1991-03-02,,,7.1000,0.3900,-3.7300,2.2100,1017.6000,93.3211,1.6300,62.0000,0.5605
1991-03-03,,,0.0000,4.4600,-0.0400,8.1100,1026.4000,94.0824,1.0800,44.0000,0.4596
1991-03-04,,,0.0000,2.1500,0.8400,4.1500,1029.4000,93.3583,1.5100,62.0000,0.5955
1991-03-05,,,0.0000,3.0100,1.0800,4.3800,1017.2000,92.0450,1.6000,63.0000,0.6286
1991-03-06,,,0.0000,4.7500,-0.0100,10.4600,1007.1000,82.8500,1.8200,101.0000,1.0761
1991-03-07,,,0.0000,6.2100,1.2700,11.0500,1002.3000,77.9350,2.4400,111.0000,1.2433
1991-03-08,,,0.0000,9.6400,0.4900,18.0600,997.1000,74.0100,3.0600,109.0000,1.3548
1991-03-09,,,3.9000,7.5900,5.0100,9.5100,999.2000,89.2250,2.5800,41.0000,0.4799
1991-03-10,,,0.0000,7.3000,5.5400,10.6800,1013.7000,88.1650,1.6400,64.0000,0.7374
1991-03-11,,,0.0000,7.5100,2.8600,12.7900,1016.6000,82.7600,0.8400,97.0000,1.1233
1991-03-12,,,0.0000,5.2900,1.0900,12.4500,1015.9000,83.1450,1.3100,140.0000,1.5118
1991-03-13,,,0.0000,3.9600,-1.5600,11.2400,1016.3000,84.0800,1.1200,134.0000,1.3831
1991-03-14,,,0.0000,2.2000,-1.3000,6.4300,1018.6000,92.0790,1.0400,140.0000,1.3552
1991-03-15,,,0.0000,7.1400,-0.2900,16.5700,1015.6000,79.6650,1.0800,132.0000,1.5121
1991-03-16,,,0.0000,7.6200,0.6200,16.4600,1011.0000,72.4100,1.6100,177.0000,2.0620
1991-03-17,,,0.0000,9.3600,0.1700,16.4000,1004.7000,72.2000,1.7700,161.0000,1.9788
1991-03-18,,,0.0000,9.7500,6.0800,13.8100,1016.7000,69.9100,2.6000,113.0000,1.3965
1991-03-19,,,14.8000,7.6300,1.4200,12.0400,1021.0000,80.5250,3.0400,66.0000,0.7655
1991-03-20,,,0.0000,11.1500,7.7500,15.2900,1017.2000,78.7100,4.1600,126.0000,1.6169
1991-03-21,,,0.0000,11.1900,8.0600,17.9100,1007.6000,79.7250,2.5600,120.0000,1.5478
1991-03-22,,,4.2000,6.2400,6.0100,12.9500,1004.1000,88.1300,2.7500,55.0000,0.6161
1991-03-23,,,0.0000,6.9400,4.2100,8.5600,1011.0000,85.4700,1.8300,71.0000,0.8102
1991-03-24,,,0.0000,8.9400,5.2100,14.2800,1011.2000,77.5350,2.9300,103.0000,1.2472
1991-03-25,,,0.0000,7.4900,5.4200,8.0200,1014.3000,77.0650,6.6300,48.0000,0.5561
1991-03-26,,,0.0000,3.3900,3.0800,7.1500,1016.8000,81.7100,5.3500,49.0000,0.4956
1991-03-27,,,0.0000,2.6000,0.4700,7.4100,1019.1000,68.5100,3.2800,123.0000,1.2079
1991-03-28,,,0.0000,0.0800,-4.3700,4.9700,1024.3000,74.2050,2.6000,137.0000,1.2187
1991-03-29,,,0.0000,0.2800,-3.0000,3.8500,1030.3000,64.7450,2.7200,118.0000,1.0543
1991-03-30,,,0.0000,3.2000,-1.0700,4.7800,1028.0000,76.1700,1.0400,83.0000,0.8289
1991-03-31,,,0.0000,4.4000,-3.1800,10.4100,1024.8000,71.7650,1.3700,157.0000,1.6378
1991-04-01,,,0.0000,7.3300,-1.7800,13.9000,1018.4000,67.1250,1.4300,187.0000,2.1518
1991-04-02,,,0.0000,11.1800,2.2700,16.3300,1010.6000,72.3050,1.9600,166.0000,2.1379
1991-04-03,,,8.2000,12.1000,2.0700,18.4000,1006.2000,61.3550,1.5300,194.0000,2.5629
1991-04-04,,,3.9000,7.2600,6.2300,12.6600,1006.9000,86.1550,1.6500,88.0000,1.0161
1991-04-05,,,3.3000,7.3600,5.7500,9.0600,1003.4000,87.2750,1.4800,73.0000,0.8469
1991-04-06,,,0.0000,8.4800,5.7600,11.3200,1017.3000,70.6100,1.8100,141.0000,1.6801
1991-04-07,,,0.0000,8.2900,4.6000,11.7100,1019.4000,72.1650,2.9800,120.0000,1.4205
1991-04-08,,,1.7000,6.6700,3.6600,10.0000,1023.5000,86.6350,3.4900,100.0000,1.1246
1991-04-09,,,0.0000,6.1900,2.0400,11.9200,1027.2001,82.6300,2.3200,145.0000,1.6031
1991-04-10,,,0.0000,7.5200,-0.4400,15.8200,1029.0000,70.8950,1.5100,246.0000,2.8327
1991-04-11,,,0.0000,7.7400,-0.3700,14.6600,1028.3000,63.8100,3.3100,256.0000,2.9686
1991-04-12,,,0.0000,10.7900,1.3800,17.7900,1020.4000,62.1200,3.6800,255.0000,3.2367
1991-04-13,,,0.0000,10.7900,3.2900,17.5500,1017.8000,61.6250,2.8700,244.0000,3.1006
1991-04-14,,,0.0000,9.9300,1.9300,17.2900,1021.4000,64.4450,2.1500,219.0000,2.7143
1991-04-15,,,0.0000,9.8600,1.2200,17.6600,1025.7001,67.3900,1.8600,246.0000,3.0372
1991-04-16,,,0.0000,8.0200,1.3000,15.8600,1015.7000,59.3550,3.9500,242.0000,2.8468
1991-04-17,,,0.0000,2.4400,-1.2100,5.7200,1013.0000,77.1100,2.2100,158.0000,1.5478
1991-04-18,,,0.0000,2.1100,0.3900,5.9800,1008.1000,61.7350,3.0000,138.0000,1.3393
1991-04-19,,,2.8000,1.8700,-2.3700,5.7800,1007.5000,76.6750,1.6000,152.0000,1.4626
1991-04-20,,,0.0000,0.8100,-2.7700,5.1600,1011.8000,66.3850,2.1000,180.0000,1.6598
1991-04-21,,,0.0000,0.1900,-4.3600,5.2300,1018.8000,68.6200,1.7800,218.0000,1.9540
1991-04-22,,,0.0000,4.6100,-6.0500,8.9600,1017.6000,54.7550,2.5800,201.0000,2.1199
1991-04-23,,,0.0000,2.4000,1.3100,7.0200,1018.3000,83.5550,2.6400,158.0000,1.5410
1991-04-24,,,0.0000,2.8200,-2.1600,8.5800,1020.8000,71.6450,0.9700,158.0000,1.5626
1991-04-25,,,0.0000,6.6000,-1.9300,11.7300,1012.7000,57.9650,2.6400,235.0000,2.6510
1991-04-26,,,0.0000,7.8000,-1.3100,13.9700,1011.0000,59.9250,2.7300,230.0000,2.6940
1991-04-27,,,0.0000,9.8500,0.7000,16.0400,1011.4000,54.5850,1.6000,233.0000,2.8943
1991-04-28,,,0.0000,10.5400,0.6200,16.3500,1013.2000,55.3050,1.5400,191.0000,2.4157
1991-04-29,,,1.8000,8.6100,7.0500,12.4800,1018.8000,75.2000,2.1000,169.0000,2.0200
1991-04-30,,,4.6000,8.1500,4.7500,9.0600,1012.9000,90.5100,2.3100,76.0000,0.8987
1991-05-01,,,6.7000,9.1000,7.3000,13.2400,1005.7000,84.4700,3.0600,115.0000,1.4025
1991-05-02,,,0.0000,7.5100,5.0600,10.1000,1013.4000,69.0900,2.2000,109.0000,1.2642
1991-05-03,,,0.0000,5.6900,3.4500,9.3900,1013.4000,76.3050,1.9300,116.0000,1.2707
1991-05-04,,,1.9000,5.9700,1.4500,8.4600,1009.4000,67.4300,1.7900,153.0000,1.6947
1991-05-05,,,0.0000,4.7900,3.1800,8.6800,1010.2000,83.4200,1.4400,157.0000,1.6723
1991-05-06,,,0.0000,7.2700,-1.3100,12.1300,1010.1000,69.3000,1.7000,193.0000,2.2257
1991-05-07,,,0.0000,8.3900,-0.0700,12.6900,1009.1000,67.7000,1.5500,178.0000,2.1235
1991-05-08,,,0.0000,8.1200,0.2500,14.9600,1011.0000,61.8750,1.6000,273.0000,3.2282
1991-05-09,,,0.0000,10.0000,0.1800,16.2800,1013.5000,54.6600,2.1000,266.0000,3.3148
1991-05-10,,,0.7000,13.3200,5.1800,18.8500,1008.5000,58.4950,3.5600,225.0000,3.0601
1991-05-11,,,23.7000,11.0000,9.7000,11.3400,1007.9000,91.8650,2.2000,71.0000,0.9111
1991-05-12,,,11.5000,7.9300,7.0400,10.8200,1017.4000,93.4722,2.9100,75.0000,0.8792
1991-05-13,,,0.0000,9.2400,5.7200,15.0400,1023.4000,78.4400,1.2300,248.0000,3.0121
1991-05-14,,,4.8000,9.5200,1.8000,15.2100,1020.9000,87.9000,2.5400,134.0000,1.6423
