,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
1990-09-07,,,0.0000,9.9200,5.8500,14.4000,1015.6000,75.1650,1.8300,134.0000,1.6646
1990-09-08,,,0.0000,7.2700,3.3000,10.8400,1016.8000,79.4100,1.8500,61.0000,0.7012
1990-09-09,,,0.0000,7.4600,2.3300,12.6600,1019.0000,85.6550,1.1700,104.0000,1.2011
1990-09-10,,,0.0000,8.9900,4.5200,14.8500,1024.8000,89.5053,0.8300,77.0000,0.9279
1990-09-11,,,0.0000,7.9000,2.5500,12.4400,1022.0000,61.8800,1.5300,78.0000,0.9116
1990-09-12,,,3.0000,5.7300,2.4000,8.3500,1011.7000,89.8684,1.3100,37.0000,0.4062
1990-09-13,,,0.0000,5.5400,3.0400,8.4600,1009.4000,88.1800,1.7900,75.0000,0.8193
1990-09-14,,,1.8000,3.8500,-1.3100,7.1300,1004.2000,79.6500,2.4500,71.0000,0.7348
1990-09-15,,,0.0000,5.8700,2.8600,9.3900,1015.5000,87.6300,2.0300,72.0000,0.7925
1990-09-16,,,0.0000,6.0900,3.4500,10.3200,1018.2000,81.7050,1.5200,57.0000,0.6310
1990-09-17,,,0.0000,5.9400,-0.7300,12.0300,1008.2000,66.7400,2.8000,89.0000,0.9854
1990-09-18,,,1.4000,7.6200,1.7100,11.5300,1003.9000,71.7100,3.4500,60.0000,0.7014
1990-09-19,,,0.9000,6.6200,2.0000,8.6400,996.3000,67.1200,4.9500,61.0000,0.6942
1990-09-20,,,1.6000,6.3100,5.1800,7.7300,993.5000,67.9000,6.6200,42.0000,0.4740
1990-09-21,,,0.0000,5.3100,3.9700,7.9600,1005.6000,73.4400,4.5300,57.0000,0.6192
1990-09-22,,,0.0000,2.1300,0.7700,3.8400,1012.7000,66.9450,3.3200,66.0000,0.6393
1990-09-23,,,0.0000,1.4800,-1.0100,5.1600,1013.3000,80.2500,2.3300,88.0000,0.8317
1990-09-24,,,0.0000,1.1100,-2.8900,5.0300,1013.6000,89.2500,2.0700,55.0000,0.5125
1990-09-25,,,0.0000,1.6500,-1.3200,4.7900,1015.9000,90.6368,1.6400,48.0000,0.4559
1990-09-26,,,0.0000,1.8300,-0.6800,3.3800,1016.8000,78.7700,1.1500,57.0000,0.5448
1990-09-27,,,0.0000,0.7500,-2.0400,3.9100,1008.9000,66.9050,4.4100,44.0000,0.4055
1990-09-28,,,0.0000,-0.7100,-5.3100,2.0900,999.3000,62.3400,3.6900,45.0000,0.3937
1990-09-29,,,0.0000,0.9800,-2.3300,3.4900,1000.7000,70.4850,1.2400,42.0000,0.3923
1990-09-30,,,1.3000,2.6100,0.4000,5.2500,1004.7000,90.7222,0.7700,53.0000,0.5248
1990-10-01,,,1.3000,1.5600,0.8200,2.7600,1009.3000,90.9000,1.2700,32.0000,0.3041
1990-10-02,,,0.0000,0.5500,-1.9900,3.7700,1012.8000,84.7000,1.7900,31.0000,0.2828
1990-10-03,,,0.0000,2.6400,-2.0900,7.5700,1011.5000,76.6900,1.7700,27.0000,0.2667
1990-10-04,,,1.6000,3.9700,0.9900,7.4300,1000.9000,79.7000,4.8300,17.0000,0.1770
1990-10-05,,,0.0000,4.4500,1.7900,6.6200,989.9000,74.6050,3.5800,16.0000,0.1703
1990-10-06,,,0.0000,4.0000,2.0100,6.8700,989.8000,80.1400,1.8800,20.0000,0.2097
1990-10-07,,,1.3000,1.6600,-1.1100,4.0900,990.7000,89.8875,2.2600,12.0000,0.1157
1990-10-08,,,0.0000,-1.5400,-3.1400,1.8700,993.0000,87.2100,2.5400,25.0000,0.2122
1990-10-09,,,1.0000,-2.3200,-4.8600,0.2800,973.8000,81.5550,3.3400,28.0000,0.2329
1990-10-10,,,0.0000,2.7300,-1.9400,4.1300,975.0000,93.9000,2.7500,25.0000,0.2528
1990-10-11,,,1.9000,1.0700,-0.0300,3.4600,994.7000,88.0158,1.6000,36.0000,0.3386
1990-10-12,,,0.0000,-2.0200,-4.2900,0.4000,1018.6000,83.2800,1.0800,31.0000,0.2538
1990-10-13,,,0.0000,1.3000,-6.0200,6.8100,1008.8000,77.9600,1.6400,15.0000,0.1412
1990-10-14,,,3.8000,5.5800,3.8600,8.2700,1006.0000,85.6800,3.2700,19.0000,0.2082
1990-10-15,,,0.0000,5.5100,1.4300,9.1300,1005.8000,74.1900,2.3800,18.0000,0.1968
1990-10-16,,,2.6000,5.7000,4.6500,8.9500,1001.3000,87.1150,1.2100,5.0000,0.0551
1990-10-17,,,2.2000,4.9400,2.0000,9.8900,996.8000,78.0350,2.7400,15.0000,0.1617
1990-10-18,,,0.0000,-1.8200,-4.0100,2.1900,1023.8000,79.9150,4.2300,12.0000,0.0988
1990-10-19,,,0.0000,-2.3500,-5.6700,-0.3900,1020.9000,74.8600,1.2600,15.0000,0.1209
1990-10-20,,,0.0000,-1.6700,-4.1900,1.3600,1028.6000,82.2850,3.0500,17.0000,0.1404
1990-10-21,,,1.7000,1.2000,-4.5700,3.4200,1022.5000,80.5150,2.0800,5.0000,0.0465
1990-10-22,,,0.0000,4.5600,2.6300,6.3200,1013.3000,72.7350,3.4800,7.0000,0.0739
1990-10-23,,,4.1000,6.1300,3.6600,9.1100,1012.1000,84.6550,2.6600,5.0000,0.0556
1990-10-24,,,0.0000,4.4400,3.1200,7.0600,1014.5000,86.0100,2.1000,4.0000,0.0420
1990-10-25,,,0.0000,3.0400,1.2100,4.2400,1012.5000,90.4600,1.6200,11.0000,0.1101
1990-10-26,,,0.0000,3.7800,0.6800,7.5300,1015.0000,91.1375,1.5100,6.0000,0.0616
1990-10-27,,,0.0000,-1.8200,-3.8600,1.7500,1013.3000,89.6579,1.8200,11.0000,0.0911
1990-10-28,,,0.0000,-4.4800,-7.4600,-2.8000,1009.4000,84.9150,2.1600,4.0000,0.0296
1990-10-29,,,0.0000,-0.3700,-4.7400,3.7800,1005.1000,77.4600,1.8300,8.0000,0.0707
1990-10-30,,,0.0000,-1.1600,-4.3800,2.4200,1002.0000,83.9300,4.2600,4.0000,0.0343
1990-10-31,,,0.0000,-1.1500,-3.7500,1.1700,1001.3000,89.3222,2.2200,8.0000,0.0687
1990-11-01,,,1.2000,-2.2200,-3.5400,0.0200,1001.1000,78.7950,2.7500,12.0000,0.0985
1990-11-02,,,0.0000,-1.4600,-3.0200,-0.4800,1003.9000,79.0800,2.1600,2.0000,0.0169
1990-11-03,,,0.0000,-1.6200,-3.8500,-0.4300,1000.9000,91.5050,0.8300,4.0000,0.0337
1990-11-04,,,0.0000,0.2700,-1.1300,1.7900,1004.6000,86.4550,4.1100,10.0000,0.0907
1990-11-05,,,3.4000,1.6600,-0.9400,5.0100,1001.9000,91.6154,2.3200,5.0000,0.0479
1990-11-06,,,2.1000,-0.9000,-2.1000,3.2900,1010.3000,67.9600,6.5500,4.0000,0.0345
1990-11-07,,,0.0000,2.8500,-2.2900,3.7500,1007.3000,73.2300,6.5800,2.0000,0.0199
1990-11-08,,,0.0000,0.0300,-2.5800,3.5000,1012.3000,73.2000,7.5000,3.0000,0.0268
1990-11-09,,,10.0000,-1.9300,-3.5400,-0.7300,1011.7000,83.5650,3.5300,4.0000,0.0330
1990-11-10,,,0.0000,-7.0400,-10.7500,-1.2300,1012.1000,91.9923,3.1400,1.0000,0.0065
1990-11-11,,,0.0000,-10.3900,-12.0200,-9.1000,1020.7000,89.5438,3.7700,4.0000,0.0218
1990-11-12,,,1.8000,-3.5300,-9.8300,0.7300,1012.8000,86.8250,5.7200,3.0000,0.0231
1990-11-13,,,1.4000,-5.7800,-6.8600,-4.5500,1013.0000,77.3950,5.3300,1.0000,0.0069
1990-11-14,,,0.0000,-12.8000,-14.6200,-6.4800,1018.4000,87.2600,4.1600,4.0000,0.0191
1990-11-15,,,0.0000,-14.8900,-20.1400,-10.9000,1011.8000,83.1550,2.2200,3.0000,0.0127
1990-11-16,,,0.0000,-5.5300,-15.5100,-2.0300,992.1000,83.8400,2.1500,3.0000,0.0214
1990-11-17,,,0.0000,-5.5000,-7.5300,-1.7100,983.0000,88.7294,1.2000,2.0000,0.0143
1990-11-18,,,0.7000,-4.5800,-8.1900,-3.3600,987.1000,87.7850,1.6600,2.0000,0.0149
1990-11-19,,,0.0000,-8.2400,-10.0900,-2.8500,999.4000,73.3350,3.4300,2.0000,0.0124
1990-11-20,,,0.0000,-14.8400,-16.4800,-9.9500,1007.9000,87.2750,3.9100,1.9833,0.0085
1990-11-21,,,0.0000,-9.8200,-16.5700,-5.9600,1003.1000,92.6308,2.9100,1.9667,0.0112
1990-11-22,,,1.0000,-4.7700,-6.9100,-3.0700,999.7000,86.4350,7.0200,1.9500,0.0143
1990-11-23,,,0.0000,-8.3500,-11.6500,-4.4900,1016.9000,88.6684,5.2400,1.9333,0.0118
1990-11-24,,,0.0000,-16.1100,-19.2900,-11.3900,1026.7001,85.4105,3.6600,1.9167,0.0074
1990-11-25,,,1.0000,-16.4700,-20.0800,-14.1200,1019.6000,76.1800,4.1900,1.9000,0.0073
1990-11-26,,,1.6000,-6.7700,-16.7800,-2.8600,1000.7000,85.0350,2.2100,1.8833,0.0126
1990-11-27,,,1.2000,-2.7200,-4.3300,-0.9200,1001.4000,80.6450,6.0900,1.8667,0.0150
1990-11-28,,,2.1000,-5.3800,-8.8300,-1.7600,999.7000,84.0316,1.2600,1.8500,0.0132
1990-11-29,,,0.9000,-5.3700,-6.9700,-2.2900,1007.7000,84.4000,5.5900,1.8333,0.0130
1990-11-30,,,2.8000,-3.9300,-10.4400,2.0400,1006.2000,85.2250,7.2200,1.8167,0.0138
1990-12-01,,,0.2000,-1.4000,-2.1800,0.4800,1004.4000,78.4500,6.4500,1.8000,0.0153
1990-12-02,,,1.0000,1.5500,-2.9100,4.6300,982.0000,81.3550,4.8800,1.7833,0.0172
1990-12-03,,,1.6000,-2.9800,-7.7700,0.0200,972.5000,89.1000,2.2900,1.7667,0.0143
1990-12-04,,,1.2000,-0.6000,-3.1700,1.2400,993.9000,81.2550,6.9500,1.7500,0.0154
1990-12-05,,,1.3000,-6.9300,-9.6400,-3.3100,1009.8000,70.4300,4.3200,1.7333,0.0114
1990-12-06,,,2.7000,-0.9700,-6.5300,2.6100,980.6000,85.2400,2.4300,1.7167,0.0150
1990-12-07,,,0.0000,-5.9300,-8.1800,-3.2600,990.7000,66.8200,6.5800,1.7000,0.0119
1990-12-08,,,0.0000,-5.4900,-9.0200,-3.4700,1010.7000,75.4500,4.7500,1.6833,0.0119
1990-12-09,,,0.0000,-2.8700,-5.5700,-1.0900,1014.5000,76.7900,6.3100,1.6667,0.0132
1990-12-10,,,0.0000,-1.0200,-2.0700,0.0900,1009.1000,71.6050,1.6400,1.6500,0.0142
1990-12-11,,,0.0000,-3.4000,-8.3000,0.4100,992.8000,76.1150,3.0500,1.6333,0.0128
1990-12-12,,,2.1000,-4.9300,-6.1200,-0.5500,994.1000,83.3000,3.7700,1.6167,0.0118
1990-12-13,,,1.4000,-4.8500,-7.3500,-3.7200,1005.5000,80.5500,5.2100,1.6000,0.0117
1990-12-14,,,0.0000,-0.9100,-6.6900,1.2800,1015.2000,91.1933,1.3200,1.5833,0.0136
1990-12-15,,,2.2000,4.2400,-1.9400,8.7800,1011.9000,77.3050,7.6000,1.5667,0.0164
1990-12-16,,,0.0000,-1.4300,-3.6300,3.7600,1027.3000,74.5750,3.9400,1.5500,0.0129
1990-12-17,,,0.0000,0.9100,-3.5900,5.2400,1017.5000,87.8250,3.0700,1.5333,0.0141
1990-12-18,,,0.0000,3.6100,2.1700,5.3500,1011.1000,79.9650,4.0300,1.5167,0.0155
1990-12-19,,,1.4000,1.4200,-0.8300,4.2700,1000.2000,82.9500,4.0800,1.5000,0.0143
1990-12-20,,,0.0000,-4.4100,-5.6300,-0.4100,996.2000,84.7500,3.4300,1.4833,0.0111
1990-12-21,,,0.0000,-8.3200,-9.5300,-5.5500,1001.2000,83.0300,3.0500,1.4667,0.0090
1990-12-22,,,0.8000,-8.3900,-13.8500,-2.6900,1006.2000,69.0650,3.8000,1.4500,0.0089
1990-12-23,,,0.9000,-5.7300,-9.6800,-0.8400,1005.9000,85.4250,3.4600,1.4333,0.0100
1990-12-24,,,0.0000,-6.9400,-9.2700,-2.5100,1005.2000,92.8133,1.4200,1.4167,0.0093
1990-12-25,,,0.0000,-2.3000,-8.0900,1.1900,998.0000,89.2750,1.8900,1.4000,0.0115
1990-12-26,,,0.0000,0.1300,-6.9800,3.2000,983.4000,73.2650,2.4400,1.3833,0.0126
1990-12-27,,,0.0000,-0.2500,-1.3100,1.4200,975.0000,76.2600,4.7400,1.3667,0.0124
1990-12-28,,,0.0000,-4.5000,-6.1500,-0.6100,980.8000,92.2684,2.4700,1.3500,0.0102
1990-12-29,,,0.0000,-7.8100,-12.6200,-3.6300,986.8000,83.0450,4.9200,1.3333,0.0085
1990-12-30,,,0.0000,-6.2000,-10.5700,0.4500,993.4000,84.0600,4.2400,1.3167,0.0091
1990-12-31,,,1.1000,-8.6400,-10.9800,-7.7300,1001.4000,87.4700,1.6000,1.3000,0.0079
1991-01-01,,,0.0000,-10.1600,-11.3700,-7.9700,1005.1000,88.8000,1.1900,1.2833,0.0072
1991-01-02,,,0.0000,-12.7800,-17.9600,-7.0800,995.3000,87.6800,4.1100,1.2667,0.0062
1991-01-03,,,0.0000,-10.1700,-11.3500,-4.5000,987.0000,74.7200,6.7700,1.2500,0.0071
1991-01-04,,,0.0000,-9.8700,-11.9700,-8.1800,993.4000,87.6550,3.9100,1.2333,0.0071
1991-01-05,,,0.9000,-14.5500,-18.2700,-10.2900,994.7000,86.5050,4.0500,1.2167,0.0053
1991-01-06,,,0.0000,-15.3700,-15.8300,-13.5300,986.9000,80.4450,8.8100,1.2000,0.0050
1991-01-07,,,0.0000,-16.6300,-19.6300,-14.5300,985.5000,84.7300,1.5400,1.1833,0.0046
1991-01-08,,,0.0000,-21.9000,-23.8900,-17.7300,991.6000,88.8100,1.9800,1.1667,0.0032
1991-01-09,,,0.0000,-26.1300,-27.6200,-22.8200,995.7000,89.3100,1.6500,1.1500,0.0023
1991-01-10,,,0.0000,-22.4100,-28.1600,-17.5100,994.5000,88.4150,1.5500,1.1333,0.0030
1991-01-11,,,0.0000,-18.7000,-22.3200,-15.5200,997.8000,87.7900,3.2200,1.1167,0.0038
1991-01-12,,,1.5000,-16.2000,-25.0100,-6.6300,1007.2000,86.3750,1.4200,1.1000,0.0043
1991-01-13,,,2.3000,-4.0900,-10.9600,-1.7000,1018.9000,77.6350,4.5100,1.0833,0.0081
1991-01-14,,,0.0000,-1.6100,-3.5800,-0.3000,1026.5000,71.0750,5.5800,1.0667,0.0088
1991-01-15,,,1.4000,2.3100,-0.8300,4.3300,1014.4000,76.4700,6.3700,1.0500,0.0102
1991-01-16,,,0.0000,2.7200,0.5700,4.8500,1014.6000,69.7000,5.2400,1.0333,0.0102
1991-01-17,,,0.0000,3.1100,1.1600,4.9500,1014.2000,75.9250,2.9700,1.0167,0.0102
1991-01-18,,,1.4000,0.6400,-2.6100,3.5300,1007.5000,72.5300,3.8000,1.0000,0.0092
1991-01-19,,,0.0000,-0.7100,-3.6700,2.2000,1005.1000,57.0400,4.0900,1.0000,0.0087
1991-01-20,,,1.4000,1.3300,-0.7600,3.7100,986.5000,74.9450,8.5000,1.0000,0.0095
1991-01-21,,,1.9000,-2.1100,-4.6300,0.9100,1011.5000,74.6600,6.8100,2.0000,0.0164
1991-01-22,,,2.4000,2.6500,-1.2600,5.8800,999.5000,72.8850,8.8000,2.0000,0.0199
1991-01-23,,,2.9000,-2.2900,-3.6400,2.5300,1000.6000,79.6400,9.6300,2.0000,0.0164
1991-01-24,,,4.7000,0.1600,-4.7400,4.0400,1005.9000,73.0000,9.5600,3.0000,0.0271
1991-01-25,,,1.6000,-1.2700,-4.3500,5.0200,997.8000,80.6150,7.6500,3.0000,0.0257
1991-01-26,,,1.4000,-10.6600,-14.9000,-3.9300,1019.2000,80.2000,1.6200,3.0000,0.0161
1991-01-27,,,0.0000,-4.7900,-11.8300,0.5400,1012.8000,83.4550,3.9500,3.0000,0.0218
1991-01-28,,,0.0000,-1.7300,-2.8700,0.5400,1019.2000,77.1600,4.5800,3.0000,0.0249
1991-01-29,,,0.0000,-4.5800,-6.2500,-1.4200,1025.4000,91.0750,0.9800,4.0000,0.0291
1991-01-30,,,0.0000,-4.6900,-9.2400,0.6900,1024.4000,91.4800,0.7700,3.0000,0.0217
1991-01-31,,,0.0000,-11.6800,-17.3900,-0.3100,1032.7001,92.7800,1.2600,3.0000,0.0151
1991-02-01,,,0.0000,-19.2100,-20.6800,-15.1000,1040.0000,81.7550,1.1700,3.0000,0.0094
1991-02-02,,,0.0000,-19.3400,-20.7600,-16.9100,1042.7001,88.8850,1.4500,3.0000,0.0093
1991-02-03,,,0.0000,-22.0600,-23.9300,-16.8800,1045.8000,87.5737,0.9400,9.0000,0.0231
1991-02-04,,,0.0000,-19.5300,-25.9800,-11.1100,1047.4000,79.7550,0.9700,13.0000,0.0398
1991-02-05,,,0.0000,-4.5500,-20.9700,0.8600,1045.5000,86.4368,2.3300,4.0000,0.0288
1991-02-06,,,0.0000,-8.9700,-15.7900,1.1200,1044.5000,88.1300,0.9100,4.0000,0.0231
1991-02-07,,,0.0000,-6.7400,-17.2000,-2.4400,1040.2001,88.5100,3.5100,15.0000,0.0975
1991-02-08,,,0.0000,-2.0800,-4.5500,-0.6300,1036.7001,91.1667,1.4900,9.0000,0.0727
1991-02-09,,,0.0000,-17.1400,-21.7100,-1.6800,1034.0000,92.1267,0.5500,7.0000,0.0253
1991-02-10,,,0.0000,-23.4600,-26.7300,-20.4600,1029.1000,89.6533,0.4700,18.0000,0.0425
1991-02-11,,,0.0000,-21.9500,-25.6800,-17.2000,1025.6000,92.7750,1.4500,20.0000,0.0527
1991-02-12,,,0.0000,-23.1700,-25.0600,-20.0300,1026.7001,92.2235,0.8200,3.0000,0.0072
1991-02-13,,,0.0000,-20.5900,-25.5700,-18.0700,1027.2001,89.1526,0.9700,17.0000,0.0492
1991-02-14,,,0.0000,-24.5900,-27.3900,-19.8000,1015.6000,84.7550,0.9400,28.0000,0.0615
1991-02-15,,,0.0000,-29.2900,-32.4800,-26.1200,1001.1000,81.3700,1.4300,23.0000,0.0357
1991-02-16,,,0.0000,-21.2100,-29.1500,-13.8700,992.8000,86.2950,1.4700,7.0000,0.0200
1991-02-17,,,0.6000,-19.7500,-21.9700,-18.0800,998.0000,86.1600,1.8100,8.0000,0.0251
1991-02-18,,,0.0000,-18.3100,-19.7700,-16.2000,1003.7000,83.4250,1.0700,5.0000,0.0172
1991-02-19,,,0.0000,-22.2200,-26.3200,-18.6700,999.9000,78.5500,1.1300,19.0000,0.0502
1991-02-20,,,0.0000,-13.9600,-24.9100,-8.6400,988.4000,63.8650,1.5400,12.0000,0.0548
1991-02-21,,,0.0000,-15.6000,-19.8600,-11.7600,989.2000,71.3350,5.0900,9.0000,0.0372
1991-02-22,,,0.0000,-7.2000,-16.9600,0.4700,997.7000,76.1750,1.9300,20.0000,0.1308
1991-02-23,,,0.0000,-1.3000,-6.5800,2.2400,989.0000,84.4300,2.0500,16.0000,0.1375
1991-02-24,,,2.7000,-3.2500,-5.5900,0.4100,992.0000,84.2600,0.8500,24.0000,0.1895
1991-02-25,,,0.0000,-7.7700,-13.5800,-2.1700,1014.0000,73.7800,1.6200,40.0000,0.2514
1991-02-26,,,0.0000,-13.6200,-16.8400,-9.1500,1038.2001,84.3500,1.2200,30.0000,0.1344
1991-02-27,,,0.0000,-19.8600,-24.8800,-13.3200,1042.7001,70.6750,0.8300,33.0000,0.0991
1991-02-28,,,0.0000,-17.0800,-24.5100,-10.7700,1040.6000,78.6400,2.0200,24.0000,0.0867
1991-03-01,,,0.0000,-12.6900,-17.3400,-7.7100,1034.7001,77.2250,0.9400,43.0000,0.2039
1991-03-02,,,0.0000,-16.5700,-19.3700,-9.5600,1032.2001,86.4250,1.4700,42.0000,0.1578
1991-03-03,,,0.0000,-17.6200,-20.1100,-14.8900,1026.6000,85.3600,0.3000,39.0000,0.1376
1991-03-04,,,1.1000,-14.1000,-20.5300,-11.2900,1019.8000,87.4350,0.3900,19.0000,0.0839
1991-03-05,,,0.0000,-11.3400,-14.5300,-9.1300,1020.7000,89.1842,1.2800,34.0000,0.1759
1991-03-06,,,0.0000,-12.6800,-15.7700,-8.8700,1017.6000,82.6450,1.4700,42.0000,0.2019
1991-03-07,,,0.0000,-11.7900,-15.1100,-9.1900,1011.3000,80.7450,0.9000,39.0000,0.1982
1991-03-08,,,0.0000,-13.8200,-20.3600,-7.6500,1020.5000,82.9100,1.5300,37.0000,0.1660
1991-03-09,,,1.3000,-12.6700,-14.0400,-9.2300,1022.1000,77.7650,5.4900,27.0000,0.1294
1991-03-10,,,3.3000,-8.7500,-12.2500,-6.0400,1010.5000,86.8947,2.5200,21.0000,0.1258
1991-03-11,,,7.1000,-6.0300,-7.5100,-4.6000,1003.0000,92.5312,1.0400,24.0000,0.1656
1991-03-12,,,0.0000,-9.6600,-13.0400,-5.2000,1013.9000,65.7950,2.4300,45.0000,0.2564
1991-03-13,,,0.0000,-19.1800,-21.7100,-11.4500,1016.4000,75.8250,0.5900,77.0000,0.2474
1991-03-14,,,0.0000,-16.2500,-22.4500,-9.1400,1007.2000,74.9550,1.0700,42.0000,0.1643
1991-03-15,,,0.0000,-9.5700,-14.3800,-6.6100,1005.4000,82.1800,2.7600,83.0000,0.4782
1991-03-16,,,0.0000,-6.7300,-9.0500,-4.1100,1010.7000,82.5150,2.7500,70.0000,0.4644
1991-03-17,,,0.0000,-8.0500,-11.0200,-2.8200,1015.5000,82.1050,1.8000,67.0000,0.4147
1991-03-18,,,1.0000,-8.0900,-18.2900,-5.0200,1015.0000,76.2650,3.3000,62.0000,0.3831
1991-03-19,,,0.0000,-6.6900,-9.0100,-4.1400,1007.3000,86.9450,3.6200,55.0000,0.3665
1991-03-20,,,0.0000,-3.4800,-5.7500,-1.8000,995.7000,82.5000,3.1000,54.0000,0.4211
1991-03-21,,,0.0000,-3.9000,-5.5800,-1.5400,1002.3000,86.0450,2.5300,50.0000,0.3810
1991-03-22,,,0.0000,-5.3000,-7.0800,-2.5500,1008.9000,76.0050,1.8900,71.0000,0.5051
1991-03-23,,,0.0000,-8.5000,-12.6800,-5.6400,1015.6000,80.1950,2.2800,85.0000,0.5141
1991-03-24,,,0.0000,-15.1200,-18.8200,-10.6300,1019.1000,77.1000,1.3500,108.0000,0.4487
1991-03-25,,,0.0000,-1.2400,-14.8800,2.1000,1022.3000,84.1900,2.5200,111.0000,0.9369
1991-03-26,,,0.0000,-0.3300,-2.3200,1.3200,1029.1000,90.1000,2.5000,70.0000,0.6108
1991-03-27,,,0.0000,1.7100,-0.8600,4.8300,1024.2001,74.1550,0.9900,102.0000,0.9665
1991-03-28,,,2.9000,-0.4700,-2.7800,4.9100,1016.4000,73.6400,2.3700,93.0000,0.8130
1991-03-29,,,1.8000,-1.4400,-4.5000,1.5200,1006.7000,84.3250,2.2700,80.0000,0.6761
1991-03-30,,,1.9000,-0.8300,-3.1400,3.6400,981.1000,85.8350,0.9500,37.0000,0.3257
1991-03-31,,,0.0000,-6.2000,-8.5900,-2.4200,996.1000,78.0950,2.2100,80.0000,0.5501
1991-04-01,,,0.0000,-13.3000,-17.0900,-8.8100,996.7000,67.0200,2.2200,128.0000,0.6034
1991-04-02,,,0.0000,-10.8200,-16.5600,-7.1800,981.7000,58.4550,4.9600,109.0000,0.5978
1991-04-03,,,0.0000,-3.7600,-10.1800,3.0800,977.2000,80.2800,2.3400,74.0000,0.5770
1991-04-04,,,0.0000,0.5600,-1.3900,4.2100,994.3000,71.8100,3.3900,105.0000,0.9688
1991-04-05,,,0.0000,-3.0400,-10.1800,4.8800,1010.3000,68.3450,0.8100,131.0000,1.0317
1991-04-06,,,0.0000,3.8800,-0.7000,6.9700,1004.5000,81.3450,5.5100,61.0000,0.6319
1991-04-07,,,0.0000,3.9800,1.8700,7.5300,1004.9000,69.2900,2.5600,132.0000,1.3717
1991-04-08,,,0.0000,2.6100,-2.6500,6.3500,1003.3000,74.0450,3.3800,115.0000,1.1397
1991-04-09,,,0.0000,3.6800,0.5600,7.0200,1010.4000,71.1900,3.2500,104.0000,1.0664
1991-04-10,,,0.0000,3.0400,-1.6400,6.7600,1014.8000,58.7900,1.7800,102.0000,1.0201
1991-04-11,,,0.0000,4.6500,1.7800,8.1900,1014.0000,77.4500,2.6600,62.0000,0.6560
1991-04-12,,,0.4000,7.0400,3.0200,10.5700,1008.9000,71.3550,4.8000,73.0000,0.8364
1991-04-13,,,0.0000,1.0900,-1.0600,6.6500,1020.3000,86.2850,3.3900,84.0000,0.7791
1991-04-14,,,0.0000,-0.5000,-2.5900,2.5100,1023.5000,66.2500,2.4600,133.0000,1.1564
1991-04-15,,,1.1000,-0.4400,-2.3600,3.1400,994.7000,80.5750,2.3500,80.0000,0.7095
1991-04-16,,,0.4000,-3.1100,-6.0600,0.9700,1003.6000,81.8000,6.8900,108.0000,0.8516
1991-04-17,,,0.0000,-8.3300,-9.5500,-6.1000,1014.4000,67.0100,4.1100,140.0000,0.8549
1991-04-18,,,0.0000,-10.1400,-13.9800,-6.8500,1015.9000,78.3550,2.2500,180.0000,0.9982
1991-04-19,,,0.0000,-8.8400,-13.7800,-4.3900,1021.0000,71.9150,2.4200,225.0000,1.3319
1991-04-20,,,0.0000,-8.5700,-13.5800,-2.1800,1017.5000,66.3350,2.4800,179.0000,1.0773
1991-04-21,,,0.0000,-7.6000,-13.4900,-1.2300,1009.2000,59.5350,2.6900,184.0000,1.1704
1991-04-22,,,0.0000,-2.9400,-9.4900,3.5900,1006.1000,60.8250,4.1800,166.0000,1.3166
1991-04-23,,,0.0000,-1.3800,-4.4500,1.9000,1016.1000,67.9550,4.6000,176.0000,1.4826
1991-04-24,,,0.0000,-1.8700,-7.1500,3.1800,1023.5000,62.1000,2.4000,197.0000,1.6183
1991-04-25,,,0.0000,-0.9000,-7.1100,4.2800,1025.6000,59.7350,1.5600,254.0000,2.1699
1991-04-26,,,0.0000,1.6600,-5.5400,8.2900,1027.1000,55.3350,2.0700,232.0000,2.1905
1991-04-27,,,0.0000,1.4000,-3.3400,7.3700,1028.8000,58.0700,2.0600,217.0000,2.0268
1991-04-28,,,0.0000,2.5600,-2.2800,6.3600,1032.0000,64.3950,1.9300,194.0000,1.8889
1991-04-29,,,0.0000,2.3100,-1.5400,5.8600,1034.9000,73.6800,3.1600,211.0000,2.0323
1991-04-30,,,0.0000,1.7500,-2.6500,6.3200,1033.3000,70.4900,2.4200,273.0000,2.5773
1991-05-01,,,0.0000,0.8200,-3.1900,4.3000,1025.0000,69.2800,1.8600,267.0000,2.4441
1991-05-02,,,0.0000,0.2700,-4.0400,5.2300,1016.7000,68.1950,1.6600,197.0000,1.7735
1991-05-03,,,0.0000,1.4100,-1.8200,4.7100,1016.0000,78.3000,1.5700,182.0000,1.7130
1991-05-04,,,0.0000,0.1800,-2.3000,6.3700,1011.5000,78.0050,3.5000,154.0000,1.3858
1991-05-05,,,0.0000,-1.6200,-5.9500,1.7500,1017.3000,69.1150,4.6500,219.0000,1.8250
1991-05-06,,,1.5000,-1.2700,-3.6300,2.4500,1015.7000,73.8750,3.2300,215.0000,1.8198
1991-05-07,,,0.0000,-1.6600,-3.4600,0.3800,1011.4000,79.6400,2.2000,184.0000,1.5364
1991-05-08,,,0.0000,-2.5900,-5.7600,1.4900,1015.0000,77.2800,1.4600,230.0000,1.8417
1991-05-09,,,0.0000,-1.6800,-6.0100,3.0400,1015.3000,56.5850,2.2200,201.0000,1.6729
