,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
1990-09-09,,,2.0000,13.1200,9.4000,16.9100,1025.6000,87.2700,3.8300,120.0000,1.6131
1990-09-10,,,6.7000,12.8600,8.6100,16.0700,1022.4000,92.6889,3.8100,87.0000,1.1636
1990-09-11,,,2.9000,12.7500,7.1200,19.1300,1024.3000,91.6059,1.9800,138.0000,1.8393
1990-09-12,,,0.0000,12.7600,7.6800,18.5500,1027.2001,91.6945,1.5900,88.0000,1.1718
1990-09-13,,,0.0000,12.3500,6.4900,18.1500,1026.2001,88.3350,1.4900,117.0000,1.5427
1990-09-14,,,0.0000,12.8500,5.4700,17.9700,1026.6000,86.2300,2.0600,134.0000,1.7887
1990-09-15,,,0.0000,11.9300,7.4800,14.4900,1027.8000,82.3300,2.8300,69.0000,0.8995
1990-09-16,,,0.0000,12.6200,6.7900,17.8200,1025.4000,78.5300,1.5300,150.0000,1.9919
1990-09-17,,,8.5000,11.7600,7.3200,15.7000,1017.0000,89.2800,3.0100,80.0000,1.0431
1990-09-18,,,3.7000,11.5700,5.7100,15.8800,1016.7000,92.9375,4.6100,102.0000,1.3236
1990-09-19,,,13.0000,12.9000,8.1500,15.3500,1004.1000,88.0150,6.9300,60.0000,0.8092
1990-09-20,,,15.0000,9.8700,6.8600,12.5500,1004.4000,87.6550,6.1900,70.0000,0.8727
1990-09-21,,,2.7000,9.4400,7.5800,12.7300,994.8000,82.2850,8.3700,111.0000,1.3735
1990-09-22,,,1.6000,10.0300,7.3700,12.8000,998.6000,91.2100,4.2300,59.0000,0.7407
1990-09-23,,,3.3000,10.8000,7.8700,15.5500,1000.5000,92.9875,3.1700,111.0000,1.4215
1990-09-24,,,4.2000,10.4000,8.2300,13.9400,1000.1000,90.1750,5.9800,87.0000,1.1025
1990-09-25,,,0.0000,10.3500,7.6600,14.5200,1008.8000,90.4600,3.7800,93.0000,1.1725
1990-09-26,,,2.4000,9.6300,5.6100,13.9200,1022.2000,89.9400,2.9700,100.0000,1.2287
1990-09-27,,,0.0000,9.4600,5.1700,13.0200,1026.4000,88.0450,3.0100,83.0000,1.0130
1990-09-28,,,0.0000,11.6600,8.1300,15.3000,1022.1000,86.6850,4.5800,58.0000,0.7527
1990-09-29,,,6.4000,13.0700,8.7200,17.1900,1014.4000,81.0400,3.7300,87.0000,1.1733
1990-09-30,,,2.5000,15.2800,11.5100,19.3600,1004.8000,94.7000,4.2600,46.0000,0.6554
1990-10-01,,,0.0000,12.4700,6.7500,16.6300,1015.2000,88.2250,2.6200,108.0000,1.4347
1990-10-02,,,0.0000,12.2100,7.2300,16.8000,1018.5000,91.0895,3.2700,81.0000,1.0676
1990-10-03,,,5.6000,14.5900,9.7600,20.0700,1008.0000,89.3800,4.2900,101.0000,1.4153
1990-10-04,,,0.0000,11.3900,8.6300,14.6600,1014.7000,86.7950,5.4400,104.0000,1.3444
1990-10-05,,,10.0000,12.3400,8.7500,16.6200,1015.0000,94.4500,6.9400,37.0000,0.4900
1990-10-06,,,0.0000,15.5700,13.0200,18.1400,1004.8000,85.3350,8.7000,59.0000,0.8460
1990-10-07,,,1.3000,10.2800,6.3200,13.8000,1008.7000,80.8750,6.6500,90.0000,1.1326
1990-10-08,,,0.0000,8.2300,5.2000,11.6600,1022.6000,87.7550,3.5900,68.0000,0.8023
1990-10-09,,,0.0000,10.2800,6.9500,12.7100,1021.5000,85.4750,6.1500,72.0000,0.9010
1990-10-10,,,0.0000,13.4000,10.5900,14.7300,1019.6000,91.9167,5.4500,34.0000,0.4613
1990-10-11,,,0.0000,12.8300,6.8700,15.5700,1018.3000,91.7050,4.3700,45.0000,0.6024
1990-10-12,,,0.0000,12.0500,5.1700,19.9400,1019.1000,84.6650,2.2600,115.0000,1.5093
1990-10-13,,,0.0000,14.1900,8.5500,22.1100,1017.1000,87.0950,2.4200,99.0000,1.3697
1990-10-14,,,0.0000,16.1500,11.3400,21.8100,1018.6000,91.3895,2.1100,81.0000,1.1702
1990-10-15,,,0.0000,17.3000,12.1900,22.9700,1010.9000,87.8200,3.3900,74.0000,1.0980
1990-10-16,,,0.0000,14.1600,5.8000,18.7700,1014.8000,85.6500,3.2900,85.0000,1.1763
1990-10-17,,,1.9000,12.3700,6.6500,15.1200,1012.5000,90.0386,3.3200,20.0000,0.2653
1990-10-18,,,0.0000,13.9100,12.0900,17.8000,1008.1000,94.4273,2.5700,39.0000,0.5380
1990-10-19,,,0.0000,12.5200,8.5000,16.6400,1011.3000,93.8500,1.5400,62.0000,0.8260
1990-10-20,,,0.0000,11.4100,7.6600,14.5000,1018.6000,94.9500,3.5200,45.0000,0.5811
1990-10-21,,,0.0000,7.7700,3.9400,11.1800,1026.2001,79.1750,5.5400,94.0000,1.0921
1990-10-22,,,0.0000,5.6300,2.3500,11.0500,1025.9000,74.1900,6.0200,99.0000,1.0755
1990-10-23,,,0.0000,5.7600,1.2700,13.7700,1017.7000,66.6750,4.2100,100.0000,1.0956
1990-10-24,,,0.0000,5.6500,-0.5200,13.6100,1012.9000,83.4200,2.3900,93.0000,1.0177
1990-10-25,,,0.0000,9.3000,2.9900,16.2900,1009.7000,91.4722,2.4100,75.0000,0.9182
1990-10-26,,,0.9000,10.6600,7.2800,14.9800,1002.8000,90.1500,3.8900,67.0000,0.8540
1990-10-27,,,0.6000,8.8700,5.9800,11.4800,999.8000,90.5850,5.5200,54.0000,0.6560
1990-10-28,,,12.0000,9.5800,7.8500,11.4800,984.4000,93.9143,6.1200,37.0000,0.4618
1990-10-29,,,9.4000,6.9400,4.0400,10.4800,979.9000,91.3278,4.7800,53.0000,0.6141
1990-10-30,,,7.2000,7.5000,3.5600,9.9500,987.3000,93.1539,4.6900,56.0000,0.6575
1990-10-31,,,9.1000,8.6700,7.1100,11.0200,989.3000,90.4053,6.6200,47.0000,0.5705
1990-11-01,,,3.3000,7.7300,4.9600,12.0600,996.4000,91.9200,5.6400,37.0000,0.4355
1990-11-02,,,2.8000,6.6200,3.2200,9.8400,998.8000,94.2000,3.4500,36.0000,0.4092
1990-11-03,,,11.4000,4.7500,1.7000,8.4100,1002.3000,94.7000,3.4000,33.0000,0.3525
1990-11-04,,,2.1000,4.1100,0.7100,7.7600,1009.5000,94.3000,2.5900,38.0000,0.3957
1990-11-05,,,0.0000,3.2900,-2.0700,8.0600,1022.1000,91.0737,1.8100,50.0000,0.5025
1990-11-06,,,1.2000,4.5700,-2.2400,8.4800,1029.0000,94.2000,2.5000,40.0000,0.4188
1990-11-07,,,0.0000,7.6900,6.1200,9.6500,1030.7001,93.5750,2.3100,24.0000,0.2776
1990-11-08,,,0.0000,6.5500,0.5700,11.5000,1028.3000,91.6250,1.5300,33.0000,0.3688
1990-11-09,,,0.0000,3.2200,-0.5700,7.9000,1024.9000,94.0444,2.8400,50.0000,0.5005
1990-11-10,,,14.4000,3.5700,-0.6700,8.0700,1019.0000,93.7381,2.6300,23.0000,0.2339
1990-11-11,,,1.4000,9.7400,7.0200,11.7500,1018.5000,93.4317,3.1700,21.0000,0.2592
1990-11-12,,,3.1000,8.9500,6.4800,11.9100,1025.3000,93.1254,1.8000,18.0000,0.2166
1990-11-13,,,6.7000,9.7200,7.9600,11.1900,1018.2000,92.8191,4.3500,16.0000,0.1974
1990-11-14,,,13.4000,10.4400,8.0600,11.4400,1009.8000,92.5127,3.6600,17.0000,0.2148
1990-11-15,,,0.0000,9.7800,7.3000,12.3000,1015.9000,92.2064,3.5300,26.0000,0.3217
1990-11-16,,,11.9000,11.6200,9.0400,13.7300,1014.9000,91.9000,7.3700,12.0000,0.1560
1990-11-17,,,5.8000,7.5000,5.7700,12.3200,1007.5000,95.2000,4.3700,14.0000,0.1628
1990-11-18,,,7.4000,7.4200,5.4300,9.4300,1003.0000,87.7350,8.3600,32.0000,0.3720
1990-11-19,,,8.2000,5.8200,3.1600,8.1700,1000.4000,89.2250,6.1000,29.0000,0.3211
1990-11-20,,,11.0000,5.0500,2.6700,7.6700,988.7000,94.4500,4.8200,15.0000,0.1630
1990-11-21,,,0.0000,3.6600,0.2600,7.6200,1002.5000,93.2818,2.9700,32.0000,0.3293
1990-11-22,,,0.0000,1.0400,-1.2100,5.3000,1015.0000,94.7000,2.6200,34.0000,0.3157
1990-11-23,,,1.4000,1.9900,1.1500,3.0100,1009.5000,94.2000,3.3100,13.0000,0.1255
1990-11-24,,,2.4000,2.4700,-0.2500,4.5600,996.1000,91.4533,5.0200,30.0000,0.2970
1990-11-25,,,11.3000,2.8100,0.5200,5.0000,995.9000,92.3813,4.4100,30.0000,0.3007
1990-11-26,,,0.0000,1.3600,0.0300,2.7200,1000.8000,92.3975,2.4800,11.0000,0.1042
1990-11-27,,,0.0000,2.4900,-0.3200,5.3900,1013.2000,92.4137,1.8800,14.0000,0.1374
1990-11-28,,,0.0000,1.1500,-3.3600,5.7700,1020.9000,92.4300,1.4800,24.0000,0.2230
1990-11-29,,,3.0000,3.0700,-2.9000,7.7600,1018.3000,93.4286,3.2600,17.0000,0.1699
1990-11-30,,,0.0000,-0.0200,-3.2300,4.0400,1025.7001,94.4273,1.8500,31.0000,0.2744
1990-12-01,,,2.5000,4.1100,-1.2500,6.9000,1029.9000,92.5500,3.4400,13.0000,0.1339
1990-12-02,,,0.0000,6.4600,4.9200,7.3200,1030.4000,91.4633,3.4900,11.0000,0.1225
1990-12-03,,,1.1000,6.9600,5.7600,8.5400,1024.7001,90.3767,4.7800,10.0000,0.1134
1990-12-04,,,1.9000,5.5900,2.6400,7.3800,1022.5000,89.2900,5.1500,32.0000,0.3478
1990-12-05,,,0.0000,2.4500,-1.7500,8.4300,1031.1000,86.1100,2.0100,40.0000,0.3881
1990-12-06,,,0.0000,3.1800,-0.4100,5.9000,1029.1000,86.3750,3.4200,21.0000,0.2094
1990-12-07,,,0.0000,2.2800,-0.6600,4.6400,1012.8000,86.6400,5.3200,20.0000,0.1948
1990-12-08,,,0.0000,-0.0100,-2.1000,2.5500,999.8000,77.3050,4.5000,16.0000,0.1439
1990-12-09,,,0.0000,-0.9200,-2.4900,-0.0700,1005.7000,86.5526,5.3800,13.0000,0.1123
1990-12-10,,,0.0000,2.0700,-1.3900,3.6400,1001.5000,86.6200,8.8400,8.0000,0.0778
1990-12-11,,,9.2000,3.4900,2.6100,4.3500,1006.3000,90.5882,4.5200,9.0000,0.0919
1990-12-12,,,7.3000,5.0600,3.4100,6.5900,996.8000,89.5950,7.9900,15.0000,0.1623
1990-12-13,,,0.0000,4.0500,2.2700,5.1500,1018.7000,88.6850,6.2500,12.0000,0.1241
1990-12-14,,,0.0000,1.1300,-1.6900,2.9400,1027.9000,89.6445,2.0400,16.0000,0.1480
1990-12-15,,,0.0000,2.8200,-2.2300,6.3900,1027.1000,94.2833,3.5900,14.0000,0.1380
1990-12-16,,,0.0000,0.0000,-4.0400,1.9500,1035.1000,94.0333,1.5000,14.0000,0.1234
1990-12-17,,,0.0000,-0.2600,-2.6300,1.5100,1031.4000,93.0333,2.2000,18.0000,0.1573
1990-12-18,,,0.0000,-0.5000,-0.8100,-0.1600,1024.2001,89.0950,3.0800,10.0000,0.0869
1990-12-19,,,1.1000,-0.3800,-0.9100,1.5800,1019.9000,94.3667,2.5000,9.0000,0.0788
1990-12-20,,,11.4000,4.0700,0.9500,6.6300,1012.8000,93.6515,5.8900,9.0000,0.0934
1990-12-21,,,0.0000,4.6100,1.3600,6.5000,1012.4000,92.9364,3.1300,22.0000,0.2327
1990-12-22,,,0.0000,6.5700,2.7800,9.0800,1018.2000,92.2888,3.7700,8.0000,0.0899
1990-12-23,,,0.0000,7.3000,5.8600,8.6600,1020.8000,91.6412,4.3400,13.0000,0.1493
1990-12-24,,,0.0000,6.2100,5.4000,7.0800,1016.4000,94.2556,3.6600,8.0000,0.0890
1990-12-25,,,2.3000,5.1500,4.4500,5.8600,1004.9000,91.1000,7.4800,14.0000,0.1513
1990-12-26,,,14.1000,4.9700,3.0500,7.6100,991.9000,92.4188,8.5300,15.0000,0.1623
1990-12-27,,,1.2000,5.1000,2.5700,7.7000,995.4000,82.8200,9.1900,21.0000,0.2278
1990-12-28,,,9.0000,4.0100,0.6600,7.2200,1006.1000,91.7000,7.2000,23.0000,0.2391
1990-12-29,,,4.3000,7.7200,4.7000,9.7000,999.8000,92.7000,7.0700,11.0000,0.1292
1990-12-30,,,0.0000,5.1400,3.2000,7.7800,1013.3000,90.8100,6.3300,36.0000,0.3873
1990-12-31,,,0.7000,3.7800,1.0100,6.2900,1013.9000,93.0500,4.7400,19.0000,0.1951
1991-01-01,,,11.1000,4.2500,2.4900,6.2800,1011.7000,90.9947,6.3600,29.0000,0.3031
1991-01-02,,,8.1000,8.8700,5.3100,11.4000,996.4000,92.6667,9.6900,12.0000,0.1460
1991-01-03,,,2.6000,6.9800,5.2200,8.0600,1003.2000,92.2062,5.9800,24.0000,0.2752
1991-01-04,,,0.0000,5.5500,4.5400,8.4800,1004.6000,89.7389,6.6200,31.0000,0.3396
1991-01-05,,,9.9000,4.6800,2.5600,7.5200,1000.7000,88.5750,8.5000,17.0000,0.1813
1991-01-06,,,3.5000,5.2200,3.3900,6.4300,994.1000,82.6350,10.9700,14.0000,0.1525
1991-01-07,,,1.3000,5.9100,3.7300,8.3800,998.0000,87.8450,6.4700,21.0000,0.2335
1991-01-08,,,2.1000,6.1900,3.6700,10.1500,999.6000,88.8700,7.8700,31.0000,0.3475
1991-01-09,,,13.2000,6.4700,4.0100,10.6500,999.0000,83.4300,8.7900,32.0000,0.3620
1991-01-10,,,3.2000,8.6000,3.6300,12.3500,999.0000,83.3250,9.5200,14.0000,0.1688
1991-01-11,,,4.9000,6.2600,4.6700,8.0300,1008.6000,91.9250,6.3700,21.0000,0.2349
1991-01-12,,,1.9000,3.2800,0.2200,6.2200,1020.0000,92.8700,4.1300,21.0000,0.2112
1991-01-13,,,0.0000,0.6300,-2.9600,5.2600,1034.5000,93.8250,2.2000,43.0000,0.3886
1991-01-14,,,0.0000,-1.1100,-3.1200,0.6500,1040.3000,92.1437,4.8800,39.0000,0.3274
1991-01-15,,,0.0000,-1.7500,-3.9600,0.9000,1034.9000,68.9950,5.5700,48.0000,0.3935
1991-01-16,,,0.0000,-2.4900,-4.5500,1.3600,1029.9000,78.5050,4.8800,51.0000,0.4063
1991-01-17,,,0.0000,-1.0200,-4.9400,3.0500,1028.9000,69.2350,3.6300,50.0000,0.4242
1991-01-18,,,0.0000,-0.2300,-3.8300,4.9500,1030.2001,80.5150,2.7900,51.0000,0.4465
1991-01-19,,,3.4000,-0.0400,-2.1500,2.6300,1027.6000,90.2167,3.5300,22.0000,0.1944
1991-01-20,,,3.5000,1.6500,-1.6900,5.1800,1033.1000,91.4417,4.7300,15.0000,0.1411
1991-01-21,,,0.0000,4.2600,1.9400,6.2800,1030.2001,92.6667,5.0600,21.0000,0.2174
1991-01-22,,,0.0000,2.7600,1.3900,3.8100,1040.8000,94.7000,3.5700,19.0000,0.1855
1991-01-23,,,0.0000,-0.2800,-1.0900,1.1800,1040.1000,94.1562,1.7900,14.0000,0.1216
1991-01-24,,,0.0000,1.4600,-1.0100,3.7300,1038.2001,93.6125,2.1200,17.0000,0.1583
1991-01-25,,,0.0000,2.6400,1.8300,3.1100,1036.6000,91.0113,1.0600,14.0000,0.1364
1991-01-26,,,0.0000,2.6800,2.0000,3.5500,1034.5000,88.4100,1.7800,11.0000,0.1074
1991-01-27,,,0.0000,2.0000,-1.6200,5.3900,1036.0000,93.4250,1.3000,22.0000,0.2093
1991-01-28,,,0.0000,-0.7300,-2.7600,1.7300,1033.6000,93.0312,1.2600,29.0000,0.2483
1991-01-29,,,0.0000,-1.0500,-2.7500,-0.5100,1029.7001,92.6375,1.8700,28.0000,0.2371
1991-01-30,,,0.0000,0.1300,-1.5000,2.1700,1027.6000,92.2438,3.3700,27.0000,0.2402
1991-01-31,,,0.0000,-1.8600,-4.0200,1.1300,1028.5000,83.4300,3.7300,60.0000,0.4916
1991-02-01,,,0.0000,-3.4500,-6.5100,0.2600,1029.1000,74.4150,2.7600,58.0000,0.4432
1991-02-02,,,0.0000,-5.5100,-8.7700,-0.9700,1031.2001,77.4150,2.5200,64.0000,0.4441
1991-02-03,,,0.0000,-6.8700,-9.7700,-3.5200,1032.5000,72.3450,4.1500,62.0000,0.4024
1991-02-04,,,0.0000,-3.7000,-8.2200,0.2700,1037.4000,76.4100,4.1700,61.0000,0.4585
1991-02-05,,,0.0000,-1.5000,-5.9300,1.8400,1036.1000,86.3500,4.8600,41.0000,0.3395
1991-02-06,,,0.0000,-8.8800,-11.0100,-3.5400,1033.5000,72.1400,5.7900,41.0000,0.2400
1991-02-07,,,0.0000,-6.9800,-11.3400,-4.2100,1021.8000,76.6750,6.4400,42.0000,0.2731
1991-02-08,,,0.0000,-6.3900,-10.8200,-3.1000,1010.7000,83.2950,5.7800,34.0000,0.2293
1991-02-09,,,0.0000,-8.8600,-13.7800,-3.3400,1009.0000,91.2579,2.0100,44.0000,0.2625
1991-02-10,,,0.0000,-7.1100,-12.3400,-2.7700,1010.4000,91.6294,1.0000,29.0000,0.1889
1991-02-11,,,1.0000,-5.5100,-9.4900,-3.0300,1012.5000,92.8933,2.1800,24.0000,0.1687
1991-02-12,,,0.8000,-2.8300,-8.2800,0.2800,1016.1000,93.0857,2.2600,44.0000,0.3484
1991-02-13,,,0.8000,-4.5900,-8.8100,-0.1700,1018.4000,93.5800,3.0200,51.0000,0.3727
1991-02-14,,,0.0000,-2.7800,-7.5100,0.4300,1018.5000,93.9500,2.9700,56.0000,0.4438
1991-02-15,,,6.5000,-0.1600,-1.5600,1.5800,999.6000,91.6619,5.2000,17.0000,0.1520
1991-02-16,,,0.0000,0.3400,-1.0500,2.0800,1001.5000,89.3737,3.0800,43.0000,0.3917
1991-02-17,,,0.0000,-0.0600,-4.8900,1.7700,1011.0000,92.3842,3.6100,65.0000,0.5795
1991-02-18,,,0.0000,1.9500,0.3100,3.8600,1015.9000,92.1222,1.0300,51.0000,0.4899
1991-02-19,,,0.0000,-0.0100,-3.9000,3.8400,1015.7000,82.9800,1.7800,71.0000,0.6325
1991-02-20,,,0.0000,-0.5400,-4.6300,2.9500,1011.2000,88.6900,3.7000,39.0000,0.3411
1991-02-21,,,0.0000,2.1700,0.0800,6.0900,1007.5000,94.4000,3.8000,43.0000,0.4184
1991-02-22,,,4.5000,4.9200,2.1800,7.6700,1011.9000,85.9800,6.4300,84.0000,0.8979
1991-02-23,,,0.0000,8.7000,5.1200,10.4600,1016.1000,89.6111,9.3300,22.0000,0.2640
1991-02-24,,,2.2000,8.7000,5.6400,12.9600,1021.8000,82.2900,5.7700,100.0000,1.1967
1991-02-25,,,0.0000,5.6600,-1.2800,9.9700,1025.1000,93.3625,2.2500,77.0000,0.8377
1991-02-26,,,0.0000,2.4800,-0.7800,7.9300,1025.1000,94.0333,3.4900,76.0000,0.7406
1991-02-27,,,0.0000,1.6200,-1.1100,5.4100,1020.5000,84.6100,6.3700,85.0000,0.8043
1991-02-28,,,2.4000,0.5300,-0.9200,2.1600,1012.8000,86.5800,6.2100,37.0000,0.3373
1991-03-01,,,0.0000,1.8100,-0.1800,5.2900,1013.8000,91.4611,2.6500,55.0000,0.5262
1991-03-02,,,0.0000,2.9300,0.4300,4.9000,1013.8000,93.2333,2.0800,48.0000,0.4784
1991-03-03,,,0.0000,5.9600,2.3600,9.6500,1022.3000,89.5632,4.6400,94.0000,1.0341
1991-03-04,,,3.0000,5.9600,-2.0500,11.4800,1023.9000,82.6350,3.8600,110.0000,1.2091
1991-03-05,,,2.4000,7.7200,5.5500,9.9700,1010.1000,94.7000,3.4100,28.0000,0.3273
1991-03-06,,,0.0000,8.9100,5.9000,13.2000,1001.8000,93.7444,3.4100,59.0000,0.7169
1991-03-07,,,0.0000,10.9200,7.2000,15.4400,997.0000,83.8600,3.9500,49.0000,0.6305
1991-03-08,,,0.0000,8.7000,4.9500,12.1200,995.8000,89.7500,3.1700,52.0000,0.6298
1991-03-09,,,0.0000,8.0700,4.6100,10.8300,999.8000,94.2000,2.2200,39.0000,0.4629
1991-03-10,,,0.0000,9.9600,7.2400,14.5800,1009.8000,88.7400,3.1200,72.0000,0.8977
1991-03-11,,,0.0000,10.1800,7.2700,13.0200,1014.1000,92.7000,2.5400,67.0000,0.8388
1991-03-12,,,0.0000,10.4200,5.9600,15.4700,1013.9000,89.8389,1.8100,75.0000,0.9452
1991-03-13,,,0.0000,9.3500,2.0200,17.4500,1014.8000,85.1450,1.3000,120.0000,1.4677
1991-03-14,,,0.8000,10.3200,2.6200,18.3500,1012.7000,84.8000,3.2000,126.0000,1.5845
1991-03-15,,,0.0000,9.2300,7.2200,11.8400,1011.8000,94.0333,3.0400,49.0000,0.5981
1991-03-16,,,0.0000,11.1500,6.2400,16.3300,1007.1000,87.2550,3.1800,75.0000,0.9666
1991-03-17,,,0.9000,10.2600,5.5100,13.1400,1005.3000,90.2050,2.3800,103.0000,1.2974
1991-03-18,,,4.1000,9.2000,1.9800,16.7800,1015.9000,88.7300,3.1400,110.0000,1.3390
1991-03-19,,,1.4000,10.5000,7.9600,12.7800,1008.7000,93.9500,8.2100,34.0000,0.4304
1991-03-20,,,2.7000,11.0500,8.4500,13.7700,1009.8000,92.7500,6.4400,89.0000,1.1427
1991-03-21,,,0.0000,9.6400,5.7300,13.9800,1002.5000,88.8600,6.3300,89.0000,1.1035
1991-03-22,,,0.0000,6.0400,0.9000,9.7800,1005.6000,87.7600,3.3400,114.0000,1.2680
1991-03-23,,,0.0000,4.0400,-1.8900,10.0700,1013.2000,85.1950,1.8400,149.0000,1.5447
1991-03-24,,,0.0000,5.1300,-1.0000,11.6400,1021.6000,84.2200,3.4800,148.0000,1.5851
1991-03-25,,,0.0000,5.2100,0.8700,10.9200,1028.0000,80.5450,6.8000,140.0000,1.4985
1991-03-26,,,0.0000,6.1300,2.5900,12.1600,1025.5000,71.9000,6.7300,141.0000,1.5572
1991-03-27,,,0.0000,6.3700,0.3200,12.7200,1025.4000,77.3800,3.9700,154.0000,1.7139
1991-03-28,,,0.0000,6.5000,1.7900,11.3500,1030.3000,72.0050,2.1700,124.0000,1.3824
1991-03-29,,,0.0000,4.3400,-1.4400,10.7300,1034.7001,78.0500,3.6600,184.0000,1.9057
1991-03-30,,,0.0000,4.8600,-3.2500,10.9600,1029.6000,84.8750,3.3800,171.0000,1.8075
1991-03-31,,,0.0000,6.3400,-0.0500,10.1300,1024.4000,85.9650,3.2700,97.0000,1.0790
1991-04-01,,,3.6000,9.3600,8.4600,12.6800,1011.1000,93.6900,6.6300,61.0000,0.7476
1991-04-02,,,0.0000,9.8600,8.3600,11.9400,1002.2000,92.9889,6.5200,63.0000,0.7860
1991-04-03,,,0.0000,9.1000,3.7700,12.8100,1002.5000,81.3600,5.0400,112.0000,1.3679
1991-04-04,,,0.0000,9.1300,2.9900,14.6000,999.9000,71.0600,6.0100,183.0000,2.2396
1991-04-05,,,0.0000,8.8800,5.1400,13.6200,1000.5000,76.0050,5.5500,150.0000,1.8222
1991-04-06,,,1.5000,8.6400,3.9600,13.6400,1014.0000,79.6350,4.2200,153.0000,1.8344
1991-04-07,,,6.4000,8.9300,5.7800,12.3200,1011.7000,85.6000,6.8300,126.0000,1.5250
1991-04-08,,,1.3000,8.1900,4.6400,12.6100,1018.7000,87.1850,6.0600,157.0000,1.8536
1991-04-09,,,0.0000,8.4500,2.4300,13.9700,1027.1000,80.6550,3.0600,213.0000,2.5242
1991-04-10,,,0.0000,11.4700,4.5800,17.7900,1027.5000,72.5450,3.1900,193.0000,2.4866
1991-04-11,,,0.0000,13.2400,6.7500,21.0800,1023.6000,55.9650,4.6500,213.0000,2.8740
1991-04-12,,,0.0000,14.0400,5.1400,21.8100,1019.0000,53.8950,4.2900,232.0000,3.1963
1991-04-13,,,0.0000,12.6200,6.6000,20.7400,1021.4000,68.7750,3.3900,225.0000,2.9926
1991-04-14,,,0.0000,12.6200,5.9600,19.9100,1026.9000,75.0000,4.0800,208.0000,2.7604
1991-04-15,,,0.0000,10.6200,3.9700,18.4300,1029.8000,78.3500,3.3500,226.0000,2.8440
1991-04-16,,,2.7000,5.4500,2.4700,8.2400,1021.9000,79.5650,7.0700,125.0000,1.3528
1991-04-17,,,1.3000,5.6900,-0.6300,9.4900,1017.0000,76.3700,5.4300,199.0000,2.1760
1991-04-18,,,11.5000,3.4300,-0.6500,7.6100,1010.1000,90.3158,2.6800,139.0000,1.4131
1991-04-19,,,0.0000,2.8600,-2.0200,7.3100,1012.0000,73.6750,4.3000,198.0000,1.9705
1991-04-20,,,0.0000,1.2400,-3.3200,7.3400,1017.3000,78.0350,2.8500,215.0000,2.0091
1991-04-21,,,3.6000,3.5500,-4.7100,8.9600,1016.5000,71.0150,4.0500,211.0000,2.1467
1991-04-22,,,9.9000,4.8800,0.5500,8.8300,1011.7000,91.1222,3.8000,115.0000,1.2277
1991-04-23,,,0.0000,5.6100,0.0600,10.5100,1018.6000,88.2200,3.1700,153.0000,1.6673
1991-04-24,,,0.0000,5.7000,-1.9700,12.3300,1020.7000,81.2950,1.8500,181.0000,1.9761
1991-04-25,,,0.0000,8.0700,0.2100,14.1600,1016.6000,74.9100,3.8000,208.0000,2.4495
1991-04-26,,,0.0000,7.4900,1.5600,14.0500,1016.8000,79.5050,3.8200,227.0000,2.6268
1991-04-27,,,0.0000,5.2900,0.7900,11.2500,1015.9000,90.2150,2.8500,152.0000,1.6414
1991-04-28,,,0.0000,5.8600,-2.1200,10.7700,1017.8000,87.8450,2.8500,189.0000,2.0772
1991-04-29,,,0.0000,6.4700,0.2600,10.6800,1019.7000,87.6850,3.0300,102.0000,1.1420
1991-04-30,,,0.0000,5.9600,-1.2500,11.6000,1013.0000,84.2150,4.7700,133.0000,1.4700
1991-05-01,,,7.4000,6.9900,2.4700,10.7800,1013.7000,90.5438,5.1100,94.0000,1.0728
1991-05-02,,,3.4000,6.8300,3.9500,8.8400,1017.1000,92.6750,5.2100,66.0000,0.7483
1991-05-03,,,3.7000,6.5900,3.0400,10.2000,1014.1000,87.5650,6.2600,139.0000,1.5665
1991-05-04,,,4.0000,5.8300,2.7300,10.0300,1009.9000,93.7000,4.1600,135.0000,1.4882
1991-05-05,,,7.3000,6.3700,0.7500,9.1800,1010.3000,94.7000,2.7200,89.0000,0.9980
1991-05-06,,,4.5000,8.4200,5.9000,10.6400,1010.8000,93.4500,1.6100,88.0000,1.0499
1991-05-07,,,0.0000,8.5300,6.6700,11.1800,1011.0000,92.2556,3.0600,106.0000,1.2686
1991-05-08,,,0.0000,8.4800,1.3400,14.1900,1015.8000,74.2600,3.1200,240.0000,2.8617
1991-05-09,,,0.0000,7.7400,0.1400,14.0900,1019.3000,83.9250,3.0500,235.0000,2.7368
1991-05-10,,,0.0000,9.7500,4.4400,15.8000,1016.8000,85.9900,3.1300,270.0000,3.3366
1991-05-11,,,0.0000,9.6800,2.5400,15.7900,1015.8000,83.4700,3.1200,242.0000,2.9861
1991-05-12,,,0.0000,9.7100,6.4900,13.4100,1021.4000,84.5650,3.3700,184.0000,2.2666
1991-05-13,,,3.6000,11.6200,7.3800,14.5400,1021.6000,90.3300,4.3300,109.0000,1.4134
1991-05-14,,,2.5000,9.4000,5.0400,12.6300,1024.3000,82.0650,5.7500,208.0000,2.5367
1991-05-15,,,8.4000,6.8900,2.6700,10.6600,1020.8000,89.8300,5.4400,159.0000,1.8028
1991-05-16,,,1.3000,7.5000,3.0700,11.9300,1018.8000,83.7800,4.6300,218.0000,2.5210
1991-05-17,,,0.0000,7.8200,2.5500,11.5300,1022.6000,79.4100,2.8900,175.0000,2.0397
